B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,bsi,elev,mndwi,ndbi,ndvi,slope
431,2641,1756,490,748,852,1559,2292,2544,2608,2773,2529,0.059930208,754,-0.55857185,0.006286912,0.507514451,3.704791834
484,2776.5,2383,664.5,869.5,1120,1326,1596,1756,1918,1965,1922.5,0.202809075,778,-0.523038947,0.182873575,0.262672811,3.909541854
763,4749,4119,1086,1544,2304,2648,2926,3148,3132,3361,3401,0.251530476,924,-0.509296043,0.205177008,0.152317881,2.118917396
429,2916,1956,556,882,1040,1474,2392,2659,2952,2998,2995,0.060021436,902,-0.535545024,-0.006134969,0.478957916,1.329729295
642.5,4113,3010,974,1315,1681,1925.5,2406,2648.5,2842,3035.5,3087.5,0.205827263,784,-0.515475313,0.182746226,0.256688039,2.999622822
722,4077,3418,957,1380,2106,2284,2442,2625,2874,2892,2892,0.23487118,912,-0.494227598,0.173068623,0.154216867,1.905110017
577,2943,1944,713,1052,1212,1590,2614,2978,3056,3286,3210,0.048712771,899,-0.473341677,-0.018836473,0.432052484,2.11811014
534.5,3392,2561,698,1028.5,1371,1752.5,2250.5,2493,2556.5,2757.5,2680,0.18815092,698,-0.534668024,0.140455577,0.301845958,1.900126338
367,2640,1611,587,1018,879,1425,2435,2721,3016,3080,2985,-0.01179444,669,-0.4434117,-0.066478076,0.548652118,2.083469386
600,3893,2753,718,1048,1316,2176,2946,3394,3736,3767,3303,0.078133085,643,-0.575794374,0.020579368,0.479018211,1.327627686
605,2656,2082,763,1013,1230,1552,1853,2036,2148,2248,2367,0.143445638,861,-0.447805942,0.105745212,0.271758437,21.6655311
639,1843,1211,433.5,725,566,1138,1988.5,2237.5,2264.5,2401,2141.5,-0.056588995,782,-0.435358255,-0.102617164,0.600070659,2.655650377
384.5,2982.5,2183.5,539,751,1042,1311,1616,1808.5,1994.5,2096,2117.5,0.227355901,824,-0.597696531,0.198513161,0.313683517,8.277889286
413.5,2035,1202,418,702.5,664.5,1213.5,2340,2858.5,2985,3120.5,2944,-0.115280623,918,-0.486757991,-0.189243028,0.635840526,5.861627102
832.5,2325.5,1823,1238,1574,1695,1644.5,2155,2386.5,2561,2507.5,2476.5,0.028326619,918,-0.192717015,-0.048194004,0.203477444,5.429144167
492.5,3470,2391.5,535,941,1490,1894.5,2325,2507.5,2423,2503,2559.5,0.252841627,916,-0.573339379,0.17766842,0.238435983,1.3296564
1063,2747,2525.5,983.5,1394,1718,1890,2095,2305,2470,2396,2339,0.127738839,869,-0.326732673,0.053095649,0.179560649,6.011167864
407.5,2960.5,1956,527.5,888.5,1055,1480.5,1947.5,2129.5,2255.5,2368,2306.5,0.18128999,942,-0.538321642,0.135161043,0.362634043,3.823981297
492,3584.5,2640.5,778.5,1102,1625,1850.5,2306.5,2585,2752,2888.5,2870,0.192105263,904,-0.529713005,0.131381678,0.257482294,3.704791834
363,2245,1388,430,733,601,1221,2436,2798,3463,3109,3089,-0.155364297,822,-0.507723304,-0.213384723,0.704232283,0.927409937
981.5,3611,3082.5,1451,1901,2259.5,2451.5,2819.5,2975,3066,3158.5,2876,0.130300842,824,-0.310232221,0.081623484,0.151441179,2.655833463
460,1605,899,407,677,570,993,1970,2339,2390,2565,2692,-0.125100563,656,-0.406660824,-0.19649562,0.614864865,5.547544895
359.5,2132,1200.5,329,580.5,526.5,1070.5,2173.5,2540.5,2692,2826,2659.5,-0.063826041,842,-0.571981567,-0.116086235,0.672828958,0.927409937
604,3498.5,2428.5,941.5,1353,1853.5,1903.5,2475.5,2842,3188,3146,3113.5,0.128935295,925,-0.442234361,0.04643685,0.264702965,2.084333808
586,3386,2510,823,1068,1376,1658,2171,2432,2485,2718,2667,0.180173482,784,-0.520431073,0.15346619,0.287231287,1.328534245
518,3634.5,2611.5,657,1177,1793,1970.5,2325,2541,2536.5,2595.5,2838.5,0.259134671,899,-0.510755482,0.177929023,0.171728837,1.854334169
412,2813,1827,574,768,929,1241,2159,2392,2512,2734,2742,0.096074985,886,-0.571069534,0.056525822,0.460040686,1.854334169
639,2690,2090,609,967,1208,1671,2206,2501,2504,2608,2703,0.111966909,846,-0.471151217,0.035810551,0.349137931,6.695538694
424,2607,1755,568,750,1018,1262,1810,2030,2076,2359,2327,0.156484288,458,-0.553172475,0.113388853,0.341952165,3.975004673
526.5,3521,2873.5,683.5,1030.5,1465,1713.5,2001,2231.5,2302,2486,2484,0.250956533,870,-0.547182248,0.209342263,0.222192726,4.162823165
408,2655,1756,453,693,874,1261,1950,2205,2170,2544,2587,0.147269181,884,-0.586021505,0.100518135,0.425755585,1.329413056
998,2397,2311,1636,1842,2204,1756,1847,1897,2397,1896,2161,0.065786426,844,-0.130927105,0,0.041947403,0.927409937
937.5,2848,2281,812,1173,1494,1853,2159.5,2478,2324,2534,2444.5,0.161273068,890,-0.416563044,0.101314772,0.217391304,2.116532021
465,3574,2592,717,1080,1334,1759,2306,2638,2624,2941,2859,0.18996242,579,-0.535883111,0.15327525,0.325922183,5.970179278
1027,3779,3365.5,1255,1726,2200.5,2365.5,2582.5,2722.5,2841,2882,2683,0.186938613,824,-0.372933697,0.141691843,0.127045522,3.366393171
416,2536,1765,532,778,948,1250,1655,1853,1992,2132,2035,0.159786951,912,-0.530476765,0.120141343,0.355102041,20.08522224
758,4174,3456,980,1366,1732,2274,2522,2706,2452,2862,2992,0.264938959,909,-0.506859206,0.2598853,0.17208413,2.654844284
512,4039.5,3151.5,860.5,1204,1820,2107,2338,2547,2756.5,2836.5,2812.5,0.236637999,934,-0.540764756,0.188787522,0.204632361,1.854334116
648,3132.5,2326,661,951,1211,1722,2154.5,2400.5,2409,2646,3129,0.17178121,854,-0.534223093,0.130560318,0.330939227,22.61520835
634,2586,1818.5,590,836,1073.5,1395,2012,2264,2220.5,2506.5,2666,0.13122102,888,-0.511396844,0.076042859,0.348208865,12.44444847
518,2565,1732,464,673,803,1225,1897,2235,2198,2510,2978,0.11708126,944,-0.584311303,0.077052278,0.464845052,1.329163664
370,1879,1208,398,703,648,1050,2111,2453,2548,2709,2582,-0.076557647,677,-0.455460883,-0.151118139,0.594493116,3.975713874
533.5,3717.5,3021,1021,1516,1986,2099,2407,2593.5,2936.5,2821,2615.5,0.180726633,864,-0.420655393,0.117373009,0.193092941,2.117497672
579,3950,2942,633,994,1336,2024,2472,2760,2814,3072,3078,0.210580557,645,-0.59789644,0.16794796,0.356144578,3.7942328
806.5,3414,2599,780.5,1148,1475,2043,2686.5,2980.5,3056.5,3217.5,2881.5,0.120559248,851,-0.496711968,0.055250753,0.349001434,6.230087757
570,2360,1674,628,890,1011,1393,1910,2082,2114,2350,2104,0.102895469,857,-0.452307692,0.054984354,0.35296,12.44375389
461,2995,1993,649,1010,1250,1538,2599,2902,3053,3222,3224,0.068327671,669,-0.495630462,-0.009589947,0.419009993,2.654391189
667,3765,2828,930,1255,1644,1899,2000,2289.5,2460,2424,2455,0.229457893,724,-0.5,0.209638554,0.198830409,4.669027721
599,2911,2305,1228,1684,1836.5,2081,2389,2637.5,2950,2876,2783,0.063805949,925,-0.26702938,-0.006654155,0.232633448,5.00036765
596,3932,3108,797,1230,1852,2158,2605,2813,2840,3089,3127,0.227895128,904,-0.523440527,0.161252215,0.210571185,2.117604017
539,4659.5,3737,711,1109,2052,2419,2688,2887.5,2762,2985,2762.5,0.31798321,937,-0.615497963,0.255676076,0.147486498,0
574,3960.5,3018,817,1168,1814,1989,2152,2355.5,2647,2672.5,2603.5,0.250094712,915,-0.544506191,0.198789255,0.186729433,2.658068419
1053.5,2836.5,2537.5,1367,1708,1993,2008,2342.5,2488.5,2324,2580.5,2494,0.133618919,892,-0.248322148,0.099312082,0.076673616,3.911437273
448.5,2931.5,2006.5,785,1022,1322,1496.5,2330.5,2628.5,2620,2832,3142.5,0.110791931,698,-0.482989756,0.056110961,0.32927448,2.654368988
459,2845.5,2315,567.5,780,1117.5,1305.5,1461,1596.5,1607,1793.5,1887,0.291405295,879,-0.569714522,0.278158338,0.179665994,2.117904186
573,3711,2580,686,1040,1448,1950,2471,2714,2885,3007,2993,0.181901489,671,-0.562197432,0.125227411,0.331640895,2.780288516
346,2920,2248,454,618,832,1203,1325,1447,1454,1709,1709,0.325795053,803,-0.650650085,0.335162323,0.272090989,6.689153804
394.5,2687.5,1817.5,468,712.5,801.5,1190.5,1675.5,1877,1972,2173.5,2326,0.176926969,859,-0.580882353,0.153557249,0.422029926,10.37914824
538,3355,2577,525,857.5,972,1720.5,2323.5,2601,2612,2792.5,2642,0.15943194,629,-0.592878338,0.124518183,0.457589286,2.653427798
706,3709.5,3009.5,856,1173,1615.5,2041.5,2256,2463.5,2569.5,2673.5,2851.5,0.21707331,938,-0.519508449,0.181557573,0.227956989,4.671325207
657,3935,2843,752,1192,1742,1972,2410,2651,2818,2928,3035,0.227857684,896,-0.535010728,0.165407967,0.235964912,0.952568646
520,3514,2629,625,948,1292,1641,1964,2176,2343,2441,2527,0.236429123,769,-0.57507844,0.199931706,0.289133425,5.973144768
423,2016,1132,337,644,449,1064,2481,2977,3128,3127,2782,-0.168634064,918,-0.515789474,-0.216174184,0.748951635,0.950563133
463,2560,1596,459,719,681,1235,1888,2202,2486,2443,2562,0.047849984,728,-0.561451662,0.014665081,0.569940006,0.927409947
907.5,3842,3043.5,1018,1337,1792,2148,2570,2792.5,2757,3000,2996,0.197576788,868,-0.483684109,0.164418851,0.212134535,4.70382452
531.5,3778,2642,701.5,1076,1430,1737,2440,2678,2741,2962.5,2958,0.204092249,823,-0.556654306,0.159073478,0.314313114,5.859799677
578,4301,3587,899,1340,2006,2260,2536,2754,2924,2995,2954,0.245212241,708,-0.524906931,0.190588235,0.186206897,3.907151936
567,4387,3518,986,1400,1901,2378,2857,3104,3140,3322,3130,0.207605147,869,-0.516156903,0.165670254,0.245784567,1.329133593
680.5,2981.5,2183,759.5,1005.5,1224,1588,2320.5,2522.5,2657,2823,2781.5,0.103516137,766,-0.495610735,0.057550767,0.369234733,3.97889892
481,2466,1652,429,721,852,1344.5,2165.5,2514.5,2523,2753,2695,0.058373206,716,-0.547536869,-0.011425135,0.495111111,3.824205399
435.5,2795,2244.5,627,929.5,1210.5,1446,1829,2001,2101.5,2165,2427.5,0.18963469,861,-0.5008726,0.141631778,0.269021739,4.228352101
786,4204,3492,836,1400,2228,2503,2674,2831,2899,2900,2931,0.265269991,849,-0.500356888,0.183725187,0.130875756,3.912433863
743,3096,2385,755,1088,1301,1903,2657,2963,2890,3110,2953,0.093509077,609,-0.479923518,0.034413632,0.379145789,0.927409937
525,2840,2055.5,670.5,897,1178,1421.5,1799,1993,2052,2223.5,2356.5,0.192196425,805,-0.519935777,0.161079313,0.270588235,11.87860107
438,2594,1869,609,851,999,1335,1830,2037,2062,2284,2210,0.147190294,894,-0.505950653,0.114261168,0.347272133,2.654517149
545,3382,2495,529,948,1312,1829,2378,2596,2513,2856,2815,0.213547053,893,-0.562124711,0.147413062,0.313986928,1.904892726
362,2690,1889,522,790.5,934.5,1312.5,1923.5,2117.5,2488.5,2398.5,2379.5,0.092539563,984,-0.54575492,0.038910882,0.45398773,4.998966694
517,2865,2080,534,738,904,1312,1913,2124,2164,2382,2376,0.16561002,799,-0.590341382,0.139391529,0.410691004,1.328296805
446.5,2864.5,2170,682.5,925.5,1125,1392.5,1813.5,2016,2142.5,2248.5,2220,0.170885612,891,-0.511609499,0.144198123,0.311400153,25.950139
456,3194,2218.5,549,916.5,1181,1621.5,2260.5,2481.5,2681.5,2750,2738.5,0.150483203,737,-0.554068848,0.087226619,0.388478964,3.97601432
476,2291,1535.5,427,637.5,669.5,1141,2307,2730,2737,3040.5,2907,-0.033227202,892,-0.564623527,-0.088703262,0.606927932,2.08438612
596,3406,2937,1046,1422,1882,2209,2620,2873,2898,2923,2763,0.145580589,902,-0.410936205,0.080583756,0.212552301,3.982049272
1628.5,3143,2968.5,1475,1955,2166,2347.5,2604,2667,2607.5,2762.5,2869,0.130596816,701,-0.233032562,0.093122337,0.092489787,2.115306616
646,3988,3151,872,1262,1836,2263,2564,2844,2832,3097,2878,0.222502099,793,-0.519238095,0.169501466,0.213367609,3.912454367
1076.5,2413,2348,1040,1287,1451.5,1823,1956,2073,2039.5,2134,2064,0.113047235,795,-0.304324324,0.083885458,0.168433114,3.979962349
487,2553,1647,496,741,882,1284,1903.5,2178,2318,2423,2456,0.0993759,909,-0.550091075,0.048244714,0.44875,2.657646482
640,1864.5,1267.5,848.5,1112,1068,1240,2137.5,2482.5,2591.5,2560,2546,-0.079639074,693,-0.252813707,-0.163150808,0.416313704,4.669332939
492,3873,2982.5,620.5,1039.5,1867,2141.5,2477,2696,2618,2831,2770.5,0.278610013,931,-0.576793893,0.193344631,0.167447046,1.854334116
452,2432,1755,545,733,929,1141,1407,1601,1827,1857,2004,0.17251003,967,-0.536808847,0.142052125,0.325834543,11.1471573
478,3549,2742,641,956,1382,1642,2142,2255,2382,2487,2515,0.239879306,903,-0.575582686,0.196762772,0.265674814,3.982146363
585.5,4747,4012,1011,1504,2094,2524.5,2778.5,2994,3042,3230.5,3064,0.25592069,783,-0.518796992,0.218898447,0.184579439,2.996914148
713,2568,1810,599,845,990,1383,1978,2261,2356,2480,2701,0.092584063,885,-0.504834456,0.043054427,0.408248655,2.938058853
380,2128,1377,414,597,555,993,1294,1467,1582,1721,1759,0.146826245,758,-0.561834862,0.147169811,0.480580253,11.81975837
629.5,3778,2966,731,1128,1754,2080,2374.5,2602,2724,2741.5,2663,0.231111606,887,-0.540154912,0.162103968,0.21661456,1.854334116
602.5,3285,2421.5,694.5,1006.5,1302,1899.5,2365.5,2614,2671.5,2972.5,3024.5,0.153526971,712,-0.53093324,0.102996726,0.344658362,4.72306203
454,3284,2170,618,892,1324,1518,1933,2204,2368,2572,2514,0.213589676,892,-0.572796935,0.162066525,0.282773564,0.952866288
719,4270.5,3131,933,1270,1760,2091.5,2596.5,2883,2887.5,3148.5,3159.5,0.224342706,905,-0.541557621,0.193210394,0.24260355,2.118476654
514.5,3321.5,2375,670,1059,1287,1772,2722,3020.5,3161,3325.5,3065,0.092126311,905,-0.516493551,0.024758966,0.42131295,2.857009649
568,3615,2791,755,1140,1616,2017,2588,2772,2785,2884,2859,0.192794436,647,-0.520504732,0.1296875,0.26562145,4.722930176
1020,1916,1884,935,1122,1262,1445,1465,1559,1436,1610,2024,0.145431609,876,-0.261356155,0.143198091,0.064492216,3.367482861
533.5,4244,3470.5,863,1360,2099,2408.5,2671.5,2847,2925,3004.5,2895.5,0.252196229,921,-0.514632405,0.183986609,0.164410828,0.927409937
725,4501,3554,877,1298,1982,2547,2951,3205,3194,3472,3359,0.228538943,647,-0.55233661,0.169850552,0.234157651,2.653522568
612,3488.5,2498,828.5,1125,1401,1805,2439,2637,2771,2916,2813,0.151961362,859,-0.512300856,0.114625769,0.328379674,1.329153657
564.5,3442.5,2438,594.5,869.5,1094,1524,2033,2277,2312,2562,2797.5,0.218997716,931,-0.596706865,0.196454948,0.357604228,3.91748094
895,3461,3018,1178,1596,2024,2288,2429,2672,2584,2792,2890,0.186330702,915,-0.368795729,0.145078577,0.121527778,2.119163275
441,2826.5,2201.5,588,862,994,1426,1742,1920.5,2065,2198.5,2087.5,0.18035066,919,-0.532601328,0.155678217,0.350114416,6.46486075
844,2200,1578,579,787.5,825.5,1263,2181,2469.5,2430.5,2638.5,2657,0.002651201,813,-0.472803347,-0.049778642,0.492936118,1.328585625
549,2698,1953,619,866,932,1362,1780,2005,1957,2232,2243,0.169835643,757,-0.514029181,0.159183673,0.354794046,13.06726988
423,2030,1090,454,744,566,1137,2406,2909,3129,3182,3141,-0.159734585,725,-0.463590483,-0.21302578,0.693640054,2.994663829
435.5,2549.5,1943,605,820,1049.5,1333,1685.5,1833,1984,2102.5,1945,0.163219134,860,-0.513280902,0.124738061,0.308059997,0
632.5,3392.5,2471,974,1401,1784,1903.5,2617,2886.5,3155,3165.5,3010.5,0.112567836,803,-0.415458433,0.036273387,0.277586556,1.854334169
671,3119,2499.5,788,1119,1464,1725,2053,2202.5,2266.5,2439.5,2751,0.200130933,886,-0.471920717,0.158295423,0.215118617,4.672116756
653,3815,2919,752,1076,1368,1844,2288,2517,2636,2821,2913,0.209427138,865,-0.560008178,0.182762362,0.316683317,2.084286928
454.5,2393,1871,601.5,847,982.5,1287.5,1568,1684.5,1766.5,1884,1887.5,0.175415687,898,-0.477160494,0.150619065,0.285194616,23.28125597
582,3019,2235,669,952,1268,1598,1997,2232,2270,2549,2365,0.186548575,776,-0.520523798,0.141614672,0.283210854,13.71267495
398.5,2315,1535,434,580,755,1063.5,1488.5,1659,1715,1944,2040,0.176470588,476,-0.599309154,0.148883375,0.388663968,23.22561862
601.5,3067,2465.5,737.5,1032,1355,1738,2130.5,2340.5,2372.5,2546,2605.5,0.174190122,752,-0.496462552,0.127677176,0.27297116,5.754509165
535,2876.5,1956.5,376,670.5,807.5,1553,2465,2858,2696.5,3058.5,3124,0.090505439,876,-0.621934029,0.032298582,0.539098174,4.84048617
347,2180,1532,464,665,740,1097,1522,1685,1849,1979,1980,0.115994649,867,-0.532513181,0.082154381,0.428350715,4.833395653
1480,2617.5,1919,481,737,792,1330,1776.5,2030,2136,2288.5,3242.5,0.13150253,849,-0.560590252,0.101293784,0.459016393,2.655376058
566,4332,3546,893,1398,2058,2432,2664,2884,2968,3137,2930,0.246707638,887,-0.512041885,0.186849315,0.181058496,2.780288515
448,2871,2022.5,501.5,744.5,979,1440,1896,2113.5,2113,2352,2305,0.191120736,889,-0.58816208,0.152086677,0.366752911,0.927409947
585.5,3439.5,2670.5,1198,1595,2024.5,2029,2424,2738,2907.5,2888.5,2968.5,0.14196144,750,-0.366372033,0.083819127,0.179034874,2.851501703
545.5,3672,3168.5,663,1058,1838,2123.5,2281.5,2404.5,2431,2503,2546,0.280799628,718,-0.552642706,0.203342618,0.138908409,2.083425076
450,3879.5,2935.5,869.5,1311,1806,2077.5,2462.5,2706.5,2867,2951,2763.5,0.206856294,690,-0.494846354,0.150077818,0.227049005,4.222565765
530,2501,2049,802,1068,1382,1575,1923,2062,1884,2183,2428,0.182219516,929,-0.401513029,0.140706956,0.153704838,1.329803921
420.5,2884.5,1866,529,860.5,957.5,1422.5,2329,2636.5,2660,2905,2949.5,0.092874413,836,-0.540453939,0.040490576,0.470628887,4.162615299
487,2269,1485,480,802,838,1254,2275,2718,2720,3032,2835,-0.014745521,683,-0.477694562,-0.090398878,0.528948848,1.327907324
524,2793,2191,634,849,1134,1474,1766,1950,1986,2136,2069,0.19963342,759,-0.533772652,0.168863779,0.273076923,14.54924887
402.5,3155,2229.5,610,920,1150,1538.5,2052,2264,2381,2629,2514.5,0.180098684,872,-0.548466258,0.139812139,0.348626451,3.000175238
582.5,3132.5,2281.5,722.5,1109,1320,1516.5,1871,2113,2305,2367,2538.5,0.190508021,913,-0.477071791,0.152183908,0.271724138,11.26839179
508.5,3091,1957.5,613,853.5,1075,1487,1985.5,2198,2319.5,2513,2492,0.173769106,723,-0.567245532,0.142593106,0.366622478,5.970641613
477,2998,2105,669,1016,1218,1578,2321,2500,2552,2605,2795,0.133790507,685,-0.493771799,0.08036036,0.353846154,0.927409937
440,3221.5,2228,741,1016.5,1352.5,1635.5,2104.5,2304.5,2337,2551.5,2702.5,0.195504443,863,-0.520292591,0.159125663,0.266838325,0.952503741
361,2757.5,1923.5,515,722.5,910.5,1206,1545,1741.5,1888,2042,2009,0.208367649,818,-0.584770115,0.18717038,0.349294265,6.008032022
519.5,2633,1864.5,528,900.5,964.5,1526,2058.5,2423,2615,2680.5,2762,0.067428232,885,-0.490307061,0.003429878,0.461097919,1.328956008
518,3358,2301,609,856,1096,1548,1935,2185,2236,2440,2535,0.220441156,709,-0.593735168,0.200572041,0.342136855,5.972962379
486,3843,2835,754,1120,1572,1932,2240,2467,2510,2696,2672,0.247839613,719,-0.548660085,0.209822131,0.229789319,3.39902211
638.5,3323.5,2500,635,983,1223.5,1948,2654.5,2927.5,2964,3192,3248,0.116376136,596,-0.543480785,0.057176938,0.415641791,4.825885368
570.5,2544,1788,524,737.5,876.5,1219.5,1572.5,1763,1827,2095,2212.5,0.185307113,831,-0.550510437,0.16403569,0.351581284,6.630607128
423.5,3540,2707.5,876.5,1237,1826,1957.5,2530.5,2748.5,2947.5,2985.5,2762,0.167791077,888,-0.482101737,0.09132948,0.234942914,3.001096857
441,3275,2234,612,975,1379,1696,2366,2706,2810,2952,2861,0.152550768,908,-0.541176471,0.07641742,0.341608976,1.329572726
700,4094,3602,1005,1432,2113,2577,2766,2963,2906,3239,3089,0.226922317,784,-0.481722765,0.169714286,0.157999602,2.115634313
837,3561,2953,1138,1564,2082,2076,2486,2773,2962,3069,2723,0.158370112,911,-0.389658537,0.091828913,0.174464711,0.927409947
642.5,3668.5,2827.5,832,1218,1707,1876.5,2348.5,2582.5,2763.5,2866,2970.5,0.198417122,855,-0.50148368,0.140702736,0.236327033,1.329137444
488,2141,1525.5,506,694,743,1024,1413,1559.5,1672.5,1720,1764,0.139358025,793,-0.510405644,0.122853022,0.384806458,10.47601223
665,4026,3580,879,1316,2068,2433,2602,2765,2730,2908,3006,0.256106359,611,-0.507300636,0.191829485,0.137974156,0
397.5,2465,1646,562,827.5,976,1254.5,1821,2065,2326.5,2367,2385,0.087289675,895,-0.497342445,0.028905353,0.408932627,1.32937649
360,2146,1295,365,559,537,1017,1808,2045,2093,2310,2296,0.043765804,948,-0.586691312,0.012502949,0.591634981,23.54320837
689,4283,3384.5,1015.5,1381,1913,2244,2534,2794,2920,3156,2825,0.223116024,743,-0.512358757,0.189226711,0.208359197,2.655306907
625,3626,3032,1189,1693,2273,2465.5,2846.5,3114.5,3306.5,3361.5,2823,0.13502333,744,-0.363414176,0.04608727,0.185231652,2.851099462
398,3024,2164,559,941,1138,1559,2086,2345,2364,2529,2668,0.1748765,859,-0.525346784,0.122494432,0.350085665,0.952304065
804.5,3767,2849.5,995,1465,2142,2123.5,2615.5,2944.5,3319,3225.5,3153,0.156020738,901,-0.439984709,0.063223257,0.215528292,2.119047114
434,2577,1782,505,686,802,1119,1569,1746,1864,2022,2091,0.175713292,677,-0.579528042,0.160549426,0.398349587,4.737497581
323,2231.5,1288,398,702,680,1325,2067.5,2338,2506,2699.5,2720.5,0.001289657,916,-0.52139083,-0.057941953,0.573132454,8.058034897
571,3993.5,3184.5,814.5,1082,1766,2159,2398,2552,2540,2716,2715,0.263879745,928,-0.573638065,0.222468815,0.179749187,1.329409893
518,3100.5,2274,683.5,1064,1357,1822,2406.5,2657,2694,2933,2868,0.137843012,726,-0.489014287,0.070152731,0.330041965,2.653914909
460,3249,2554,549,841,1094,1646,2057,2229,2219,2471,2571,0.221487836,883,-0.588753056,0.188368691,0.339571385,2.656292677
609.5,3951.5,3100.5,788.5,1229,1853.5,2192.5,2733,2933,3173,3231,3223,0.188757487,873,-0.525528424,0.109270826,0.262508704,3.824548618
507,3475,2754,714,979,1364,1712,1951,2169,2276,2469,2440,0.236173202,811,-0.56039515,0.208485481,0.250549451,4.836232662
